OP,A1,A2,A3,A4,A5,A6,A7
+,7018,5979,4347,9716,9287,5540,11538
+,4256,8526,8173,4822,195,9223,7235
-,1725,12020,9183,4962,5066,7869,5508
+,7608,5831,6019,2616,10875,6884,11437
+,9510,838,4074,7902,7664,11018,1254
-,12296,6277,10653,6906,5229,411,834
+,9814,10161,483,1590,1001,877,9751
+,11292,4018,940,9652,12493,7902,3459
-,4200,8625,489,12236,5006,6828,10972
+,8139,4482,5473,8836,2453,6605,7103
+,3444,8042,4445,3866,8214,3401,5177
-,9784,5712,5314,12408,12185,3497,11
+,10657,12079,10117,21,10284,9870,8690
+,10064,3944,4906,4538,2361,2412,6294
-,2358,2567,1794,11567,6689,12685,4605
+,10612,664,5501,8319,11378,3582,12749
+,1134,5293,1117,12840,2515,2651,754
-,8933,7331,2069,11677,5887,7195,3915
+,8685,3846,1112,4233,10134,12421,8514
+,8862,4648,4305,1857,2733,1912,12016
-,6283,12366,7612,11174,12413,393,9685
+,11647,11715,11812,3855,5765,6349,3200
+,6807,4435,2476,7252,7757,5550,180
-,5518,5901,12281,4143,11955,7649,4573
+,10768,6505,9068,12385,11049,5765,2666
+,9437,7159,10139,541,4043,11001,2029
-,3779,441,3074,3586,3780,10530,10839
+,5466,10235,6762,6787,10478,9378,4534
+,5220,6477,8393,11286,11575,5262,12696
-,10550,7689,254,7801,11418,4574,2701
+,11818,6117,8177,12026,8770,2127,9363
+,4207,6989,1104,6519,7126,1971,5816
-,205,11389,592,4122,9395,10599,9688
+,1332,2484,7048,7877,2019,461,953
+,11475,8607,12159,8430,9428,9843,12541
-,3530,1031,12255,6263,2940,6982,22
+,3984,7108,7868,1917,4658,11808,4116
+,4005,7504,6339,1136,9870,9183,12688
-,191,5840,11312,3576,6532,11425,5899
+,9252,6469,961,8799,9767,3965,11539
+,1319,3824,9546,415,8664,7410,12168
-,5080,5227,8451,1375,9317,1082,12491
+,1527,4582,4600,5877,4289,5087,6700
+,1773,12546,1864,9782,5623,4330,7650
-,3838,2215,9395,1002,11051,1390,4000
+,5398,5522,540,2272,163,45,10896
+,336,5445,6429,3265,4191,4404,2135
-,6758,7550,11265,11707,10903,10410,1151
+,12362,9965,1770,4148,8529,4942,8167
+,6765,8580,10165,4979,9497,1027,72
-,11865,1708,7276,2864,3981,10457,4924
+,314,11788,2194,3917,601,12820,667
+,6891,11539,5152,11810,5963,8630,10412
-,4848,6090,10084,2911,5664,5063,1180
+,10633,9422,11370,2008,7397,11111,4415
+,3307,8717,2587,11416,2797,2297,861
-,1446,1320,10998,7192,11544,5818,12019
+,8071,10085,759,12199,2042,8827,7102
+,4139,9656,2863,7437,8735,3421,312
-,7650,2417,7336,2068,3442,8208,3320
+,7689,8585,3607,6378,1058,5132,7658
+,7530,816,5370,12257,6096,7535,5256
-,12323,2353,10775,4955,10827,7624,9079
+,5539,7248,9798,4078,6939,10092,9421
+,10565,9736,11128,8106,10226,6353,6705
-,7221,2930,5817,313,186,7049,5278
+,1257,4175,10180,2060,1011,8971,1141
+,9253,4155,3659,4359,6775,5602,5028
-,1115,8506,6179,3075,7876,11673,9366
+,5148,1180,4514,3786,10856,7516,8997
+,8125,8667,4213,11937,12165,3867,340
-,12274,4762,12653,4431,8089,8904,11054
+,8916,12301,5743,12145,23,8085,5578
+,2716,4375,9911,9697,2328,5880,9438
-,9451,7275,6749,2077,2014,4000,2915
+,3789,11018,806,3646,3250,8455,1477
+,12533,6644,2411,2226,8,9184,9507
-,12324,10743,5653,3288,4180,12971,1357
+,7865,5503,1810,7845,7098,3032,10949
+,99,2750,3618,1598,4624,5416,9570
-,6445,2436,3966,8635,2286,8369,9463
+,11885,8692,10620,10121,398,3644,8072
+,11721,1322,7478,7601,5772,11953,7884
-,7443,12976,3818,2695,4822,12057,7877
+,9448,637,7292,7945,7651,2095,12756
+,10799,992,11484,7199,11362,4738,2488
-,11748,957,11560,4292,5627,4032,532
+,11462,3318,6743,11637,12443,51,5450
+,3213,3113,6235,12742,8296,9537,10181
-,4099,5322,681,6826,6034,5266,4813
+,8213,7302,10482,10231,998,4906,3101
+,5159,12756,5618,9693,10286,8614,8002
-,1649,2119,10313,4128,5243,6460,4319
+,4060,4513,4725,9063,6622,3693,4228
+,2040,1820,4850,12277,10445,6051,1791
-,5546,143,7853,3445,8588,10875,7328
+,7658,12228,8533,848,10739,11920,843
+,10761,12537,10970,9799,6491,12704,9744
-,10380,11994,751,8845,12339,3267,9903
+,11202,10418,12224,4579,8820,3541,6581
+,4091,9058,11270,8196,4591,2347,2242
-,6239,5648,10831,9809,8377,9810,11436
+,6822,12269,7845,3374,5312,3361,1771
+,12374,8329,10033,1317,4197,5136,12787
-,9444,8248,12033,12940,6413,3249,2681
+,3167,6133,1349,12915,2583,854,5818
+,11301,9384,10455,11996,10284,703,10600
-,8969,3393,2725,6903,3947,8199,5399
+,10462,5708,11256,2921,9000,10858,3959
+,6683,3930,5673,7904,978,2652,2300
-,518,1122,1025,8871,9614,8482,7199
+,4783,6509,10959,6379,10618,1975,7713
+,966,6849,1466,2826,4366,427,7406
-,7683,9719,4520,8781,10030,4788,1898
+,12867,11981,12823,8958,8655,9106,8868
+,6035,4904,9976,5058,9952,9890,10739
-,6571,2038,3967,6728,1332,1812,1861
+,9824,4398,1374,2816,2913,2998,7295
+,10823,7426,642,9410,3192,6132,9352
-,12449,2205,5273,10863,4145,12,3358
+,7903,7075,9873,4171,12093,7176,6880
+,7185,7825,3443,692,6528,5877,4555
-,11189,5311,12319,11565,3404,6524,3499
+,10794,1627,2602,6086,2427,7191,7580
+,5258,3972,8281,11409,5285,11507,9
-,1473,5235,10368,8393,1479,1540,4920
+,5365,6742,8919,3538,10679,4816,5109
+,46,12439,8638,12014,4529,12681,6666
-,8728,3283,3752,391,7836,5123,4991
+,6453,3484,1863,552,7964,5493,2401
+,219,1007,2672,12245,9391,6306,8040
-,654,4490,344,871,4782,413,9095
+,4982,8806,772,11266,6626,7479,8095
+,444,1504,3656,5490,3294,2640,2274
-,8041,1079,842,244,5575,8471,6918
+,12244,11450,6169,4452,7125,1387,5633
+,3160,1597,2695,5537,11762,6421,3375
-,728,11247,4650,4537,5449,7384,9695
+,8050,3864,12127,6084,1080,12360,10531
+,330,11640,2445,4938,1234,7437,2108
-,10653,8019,3328,2309,4972,1175,3723
+,3072,7552,7564,2483,1263,2037,5280
+,3884,1874,11901,2006,2125,253,11467
-,3506,3386,9179,10169,10828,4263,683
+,6619,4159,5650,10382,2945,8350,9089
+,8674,1886,9195,2690,5992,3466,8734
-,11228,5551,1625,8563,9979,4628,10591
+,847,3539,3561,10806,5322,6760,9960
+,8463,9652,7711,11966,7243,1055,5157
-,2891,321,2622,6993,7578,11211,8188
+,8735,2785,377,4842,6187,1943,346
+,6640,5080,4190,8979,2386,10969,10728
-,11833,5865,619,6336,8883,8166,6993
+,9159,4103,1572,955,9302,6673,8017
+,3344,8173,3141,6916,5176,12054,7863
-,8106,3441,10181,2815,11097,11520,3814
+,622,5190,3372,11809,4709,7308,4519
+,8297,9845,2333,1192,2787,5165,11148
-,11849,512,8877,1787,10833,9512,8154
+,1219,5250,7810,9501,2309,7297,1412
+,3268,12879,1014,11204,6052,10676,739
-,6173,8710,12768,8496,6873,9899,10358
+,12031,12267,12877,1089,8011,6248,3958
+,887,7220,2224,6285,10898,2136,5291
-,5025,11140,28,12682,6247,7345,2607
+,10916,2075,5785,10035,6977,7089,9253
+,11790,6746,10083,2746,7493,12488,10214
-,11898,8288,4741,6111,3225,4933,11209
+,4172,1762,9488,5424,11493,8967,3671
+,8636,2704,10359,9797,2365,4049,660
-,1245,12078,12900,12204,3427,6293,12815
+,11506,3467,12062,11533,513,11416,2758
+,12574,10049,8981,11472,3349,9688,11320
-,5538,10044,6591,15,5562,8123,1386
+,10652,2909,10463,12954,5580,876,11394
+,10515,11222,10686,7285,399,4255,9706
-,2107,9085,3022,4172,3195,2187,4042
+,5762,9193,12819,5072,1009,9079,4531
+,5691,2501,8049,7561,3100,11865,4231
-,12917,8921,9937,901,1523,846,3230
+,10820,11294,7632,11906,3821,12344,9909
+,10915,6071,10075,2176,6468,8398,8303
-,7051,7863,4749,6410,10124,4272,236
+,2868,7308,2722,10358,10263,2895,3708
+,6510,2856,3460,7710,5359,10730,4883
-,1729,8512,11820,2122,9808,9381,2427
+,11232,8457,307,490,1814,246,1342
+,9270,3081,12975,155,10681,2895,10210
-,12891,3978,3812,1375,91,1758,9161
+,814,8219,8516,11443,3776,12952,2260
+,12970,5735,8464,2075,6884,6514,8497
-,791,2281,5176,4196,8825,60,8108
+,12625,605,12801,3446,11619,12338,5620
+,2264,6231,8699,4398,9074,7099,7198
-,7637,11875,3850,6766,9059,7297,12197
+,10475,2768,3235,6321,9059,3100,2588
+,8945,8373,3166,1163,277,6091,2166
-,9424,8939,290,7755,160,10833,7651
+,2879,8755,1476,7024,9545,12332,11562
+,1872,3142,1423,2058,5640,11050,9156
-,3104,2345,309,11925,12946,6635,4290
+,10010,6711,446,5568,10960,8482,11214
+,3039,3483,6788,10571,2995,6295,6643
-,8139,4482,5473,8836,2453,6605,7103
+,12483,5388,6346,12937,9420,7775,3760
+,8638,858,1515,7622,2129,7532,1414
-,2260,4989,498,2753,12486,4864,9107
+,12624,7819,3434,5196,2791,2154,12292
+,5429,11924,3809,5984,6719,4311,10819
-,1962,7404,4314,3552,4571,2448,11439
+,3135,46,10214,8088,8687,12944,4819
+,666,5817,490,8031,884,9153,1627
-,9885,4654,12483,2972,5500,122,6521
+,8770,1000,5364,12305,943,12683,1627
+,590,2769,5030,8013,7937,11121,4280
-,4254,8847,2799,7121,5980,2417,7916
+,11774,7115,6077,8639,5127,1814,784
+,199,9020,12956,1041,424,11091,4794
-,7195,1538,11151,360,1114,153,12622
+,6806,7217,2117,9415,12973,621,4947
+,4115,881,1198,4501,4770,11910,1354
-,8587,2378,497,1623,4649,11063,10340
+,5671,590,5929,11872,11841,5994,3689
+,2240,5183,8172,6144,9575,10407,3037
-,6342,12526,11402,10102,12494,592,66
+,4761,1641,2316,2289,2063,10595,5857
+,3955,1468,11543,595,2861,11796,12293
-,10266,5556,3069,8940,6296,118,2782
+,7982,6866,9812,12623,11574,4036,359
+,4545,924,530,12984,1384,6365,5736
-,3945,9074,7544,8906,12771,1832,4736
+,1333,3740,6871,632,6475,1989,1280
+,4633,6874,9683,11264,9045,6494,4271
-,5265,4502,3236,11854,5762,2934,8375
+,12231,12116,9575,11063,12357,3193,7330
+,2044,1603,308,10701,1604,10651,1438
-,8183,10596,2937,1358,4052,8000,7991
+,10716,12960,3477,1646,6544,6260,9111
+,3818,6264,12995,12042,1601,2536,3616
-,5081,3459,12781,6888,9910,11784,540
+,2645,4967,2462,3119,3151,474,1414
+,11392,1552,9388,10084,10768,11120,5810
-,8039,1927,1907,5785,10373,239,6460
+,5375,5190,12578,7765,13,12697,1755
+,8261,8322,10508,1895,7347,5220,12828
-,7644,9154,12781,884,11106,10998,2863
+,12719,8581,841,2429,7067,5650,3178
+,6501,11545,8316,12787,8879,5303,2950
-,8029,12192,2379,10126,959,11284,1439
+,1954,7025,4862,5224,4563,7271,3330
+,12582,1602,10415,7695,11797,6560,8065
-,4364,1922,9839,3225,5710,5622,3590
+,526,1719,12360,3307,3737,7602,1290
+,1366,3956,1879,12441,3596,7535,11874
-,9181,318,2280,3909,7222,723,5750
+,9001,12971,5612,10685,170,5818,2168
+,6573,7264,9390,1489,887,266,2398
-,1083,556,12782,10625,7205,8868,12901
+,5864,10631,8750,11115,3855,1236,490
+,5093,12649,9093,9317,904,4866,12319
-,4654,7629,8105,8280,9921,950,12596
+,12643,1659,3384,8035,3555,5144,7436
+,1365,9481,1913,5914,4372,1707,2860
-,9842,3588,481,8528,1578,3798,7165
+,9710,5205,7650,5642,2102,4044,11851
+,1745,10089,11398,6171,3200,2126,478
-,4112,6569,6424,5227,9015,6048,11485
+,4580,7274,7779,5005,12181,7444,2642
+,4952,3830,372,7317,5725,1150,10873
-,10791,6995,5088,6565,4349,6566,2407
+,12220,12344,9969,2586,9300,9692,8744
+,1797,239,7020,12083,8298,10281,2353
-,99,2750,3618,1598,4624,5416,9570
+,7592,283,9874,12516,11534,12303,3951
+,11252,5625,2442,5180,12232,9235,8967
-,6735,11359,10707,5328,9482,3430,11004
+,1736,10552,2737,646,11829,5405,5704
+,12743,871,10455,7705,3978,11898,7901
-,928,2832,9513,1161,9604,594,6509
+,1455,3109,3176,4747,2409,3692,9015
+,3222,4540,6586,4678,680,11406,12259
-,10917,4749,377,12318,2438,8880,5260
+,1742,9515,4700,399,2895,11740,3237
+,2233,2763,2525,206,4693,7284,3295
-,10453,5114,12284,5415,11348,10339,3238
+,1439,11898,2396,7888,756,9836,6108
+,4696,5139,4239,4339,7257,953,7786
-,7018,5979,4347,9716,9287,5540,11538
+,6899,2819,10190,5332,3168,12500,7419
+,1123,7041,10886,944,4215,9368,4555
-,7095,7685,8402,11464,5323,7881,9448
+,6212,2105,3812,8050,5854,4210,8045
+,12386,7727,9122,6813,7547,4456,2524
-,8529,4159,2046,567,8697,7632,2355
+,10959,5014,1185,11868,4031,8008,1766
+,668,12895,6010,5810,11673,11959,9582
-,4431,2170,4576,7232,768,7596,4889
+,9344,10217,12340,11372,3630,1215,500
+,4697,12002,8088,5207,11781,6693,1822
-,11347,3557,1313,723,7291,2490,4579
+,8208,2420,4494,126,1271,9894,3117
+,5487,6616,4253,7161,8225,5118,5055
-,3296,4425,12809,4519,12067,4998,2768
+,11078,8507,5219,525,2645,1694,6520
+,866,12589,5044,6241,8556,10390,3929
-,5508,11280,7801,3007,12556,9695,4962
+,10944,7350,8457,993,10999,10117,3206
+,3924,4174,1119,2225,503,9585,10254
-,12999,9038,12564,376,8765,5194,11128
+,3929,7381,2697,5565,11200,10191,6160
+,5041,11758,4256,1479,7588,434,4229
-,8475,1485,9092,7129,1150,4480,4152
+,12193,7359,8973,4027,3076,5989,9327
+,1566,11411,2669,10429,2906,534,12641
-,7788,2860,3882,11193,2397,1135,3904
+,7780,6347,12583,3458,6881,5106,5293
+,10101,8497,6435,11256,11780,10366,11086
-,7899,9050,6320,1187,7524,391,290
+,8330,182,4336,10160,5622,10730,8668
+,11222,629,893,10803,11094,2510,9884
-,6650,812,7814,12448,6051,9384,8716
+,9918,5575,6962,6002,12471,7484,12745
+,11033,8728,7348,5312,9824,5120,5748
-,11389,6340,10400,5122,2471,4017,1018
+,2833,6046,12955,8637,9719,10373,5345
+,9064,8623,1162,909,8041,768,4411
-,11459,6089,5842,11512,7594,2728,3796
+,4389,10229,1531,10783,11294,2741,4854
+,5460,8983,4508,2856,12313,1551,11056
-,5412,2218,12800,9331,7666,3440,3021
+,6991,10749,4047,6659,6472,10599,12536
+,12823,10159,11946,11110,5833,11916,9557
-,10745,12841,12599,9434,7160,460,11009
+,8147,4557,6544,5485,10317,11689,8375
+,3613,6803,12713,11829,11350,6265,10306
-,9166,3399,3548,3021,9289,6199,8962
+,8170,1520,6954,7199,3901,4525,3939
+,3401,7909,8272,1080,1152,12367,1899
-,1886,2143,1717,11568,11573,12203,8929
+,6688,5565,749,6095,11326,4064,7042
+,56,2360,6182,199,349,9992,97
-,9936,8170,9412,4251,9902,10101,10000
+,9475,7017,7469,2812,5594,3150,540
+,1359,129,12478,7648,4645,10240,5598
-,9800,7828,11611,3788,5627,12283,9499
+,3535,3982,6833,3939,10125,8263,1480
+,6146,5270,11215,11832,5308,678,11734
-,5926,2373,11976,6719,7150,7932,8172
+,7171,903,10180,8915,4793,7129,9901
+,5364,1656,6955,2126,8361,6534,5084
-,2819,2040,2410,126,12688,11152,4795
+,11254,2172,4351,12762,5737,5006,693
+,10809,1158,10156,7887,1612,11547,3514
-,1429,8727,12988,4913,1327,6896,3865
+,2063,7270,5941,7674,2281,11092,1269
+,5342,7239,9765,34,9076,5196,6741
-,3946,17,6680,1361,7388,8461,2185
+,6378,9402,4312,2040,1553,11376,8158
+,2243,6285,12954,930,7668,7817,9117
-,9144,5112,9544,10944,6792,12404,935
+,886,1548,9961,6919,9677,2254,1672
+,1338,12959,6543,9835,11902,6137,10321
-,2000,7780,7672,4901,9346,3968,7284
+,11688,2529,12751,3379,9862,2313,4472
+,3633,9527,5411,8234,9235,12576,7887
-,2695,8022,380,12648,10505,12619,11927
+,4655,4508,6160,2078,11266,8838,6840
+,12077,7383,7793,1336,4473,2530,1777
-,291,1623,5916,6502,1973,6629,8849
+,4646,6523,2967,7278,8965,11420,2262
+,6937,1223,9294,6121,2320,7647,10928
-,52,4055,8388,6251,9571,5702,2190
+,10289,218,531,2208,10550,6110,942
+,11038,89,10282,11512,5801,12539,9813
-,9783,1714,3130,5783,3006,8207,4594
+,10660,9952,7662,4022,2332,10115,12564
+,9922,8069,175,827,8433,9683,2203
-,11867,3831,5593,8213,6801,54,7853
+,959,12383,11618,379,9816,2045,939
+,748,4051,306,10212,12452,8134,10570
-,12033,4866,12122,7713,7636,2502,9982
+,2882,3815,2066,4854,10826,2734,7139
+,2417,7021,8503,61,9187,6100,11953
-,12826,1056,10092,7561,4326,4959,9891
+,9725,6186,5307,11752,12808,7003,12136
+,8776,2262,2634,4918,22,269,3644
-,8955,2172,1771,2772,8315,7558,10349
+,7132,7546,9825,9010,12438,7680,6105
+,5621,6798,167,2710,8485,10609,3939
-,3589,7475,6401,7120,2308,3531,3909
+,9459,8209,6828,12280,8938,6035,5817
+,12900,3958,2390,6465,2389,4211,10766
-,9159,4103,1572,955,9302,6673,8017
+,7249,8913,12155,6136,11086,11430,5573
+,12358,7271,7758,10805,896,840,11237
-,3125,7259,6828,453,646,11686,2072
+,4642,3744,9153,4732,223,6136,7917
+,1926,6905,7087,4682,6050,9641,2483
-,11702,4842,6992,8277,11924,9384,12224
+,7044,10413,2410,6402,10747,9485,2046
+,1224,12802,7221,6792,2902,9831,7895
-,10914,11072,3891,1209,12671,4474,12635
+,4335,8516,8310,1253,413,5975,1660
+,475,5426,12261,3392,9979,882,6741
-,10599,1546,9456,4858,6601,12805,2248
+,2179,1662,12860,4955,5711,4076,4823
+,11846,12808,2308,10408,1564,9522,852
-,12811,18,12394,9119,11871,12624,1178
+,4631,6280,2292,7041,4177,1287,10173
+,7801,10305,9585,5830,10959,1565,2647
-,4599,4459,5763,6237,2293,689,7491
+,11535,5748,66,12405,1349,9295,3962
+,5457,1793,470,1000,8917,1132,5203
-,6631,5876,2723,12234,5902,7809,3446
+,12671,7827,674,11058,12336,143,12774
+,3452,9897,11576,3140,12457,11514,6547
-,8079,8062,11073,8032,888,5417,4388
+,2011,767,441,10884,7745,2331,11000
+,4378,3527,8243,9730,6063,8563,5025
-,3471,3600,780,12815,10534,9144,8595
+,12102,6950,7384,4320,7413,10163,11472
+,10098,10967,4133,11754,6561,2140,4159
-,8845,7218,3059,2633,12840,942,10047
+,3284,7840,8754,3108,11635,8563,12690
+,2774,2913,8693,9580,620,5422,9803
-,319,7807,3258,8251,10642,7132,12250
+,5428,9732,4928,10469,2413,440,4475
+,11114,8334,7640,6573,9240,222,4587
-,6534,8816,3165,10102,6289,2930,3127
+,3487,6389,8294,5416,8035,11402,3462
+,5951,8804,9730,9630,10123,7556,3910
-,11173,7032,9311,4055,11961,9482,9471
+,9328,3681,11330,9241,7582,10379,1011
+,7244,1872,8137,3865,3363,3249,353
-,263,8742,5097,3444,266,10750,12117
+,8577,10599,9321,11735,655,11144,6852
+,4276,11083,2098,5851,7383,139,376
-,7428,7915,11908,5219,11589,2756,5236
+,8973,8035,8281,12632,4855,2291,12415
+,2123,8222,6344,6124,10395,9597,4634
-,4819,3765,458,2161,1179,7998,4862
+,6436,9788,3940,8118,8969,11022,6691
+,5847,9973,12205,11040,5248,8740,10963
-,9270,3081,12975,155,10681,2895,10210
+,8189,9915,2093,4340,9066,4055,4373
+,11820,669,3464,7321,7581,6777,4680
-,8817,7919,11200,12758,5391,3423,4581
+,6630,3062,11536,10801,6637,1233,2997
+,5257,8584,5865,5640,12396,11459,2382
-,6501,11545,8316,12787,8879,5303,2950
+,7564,12392,3381,313,6108,8344,4296
+,7120,6342,5723,8394,7718,10498,6513
-,6090,8254,7190,11046,10783,8984,9452
+,8648,12648,9702,28,3713,1079,9679
+,9310,10109,12677,10106,6121,6520,1559
-,813,7915,5161,8815,2114,1232,10275
+,3323,7159,12740,6085,10563,11262,7986
+,12328,11714,3155,11534,3589,10340,9515
-,1880,7594,10127,5437,2734,5128,6416
+,9558,7934,7805,3213,2455,10448,2758
+,9773,9435,6429,3280,6112,5524,3994
-,9918,5575,6962,6002,12471,7484,12745
+,298,6616,6068,4678,3961,11264,93
+,9605,1723,3641,10596,678,2274,10780
-,12198,12961,698,4905,6490,5258,10770
+,1585,1985,10164,10805,11324,3796,2396
+,12420,6364,11728,8690,9168,2308,7840
-,9149,849,5881,1133,241,1489,39
+,10617,5603,1194,11939,7585,9312,1728
+,8626,1240,100,5019,6332,2685,6404
-,8928,8542,2896,2241,5673,7402,2709
+,7015,312,4724,11494,6594,8217,785
+,12649,9227,10111,5624,5636,2401,11722
-,11760,5579,5075,5725,4782,11932,10941
+,3111,4777,9572,3972,12834,12115,12840
+,2834,2675,4495,5727,4570,8110,6239
-,8715,4557,832,5499,8597,9201,1975
+,10110,7115,1685,8786,11995,7092,6340
+,5528,175,10676,11853,7138,9744,1357
-,274,820,2165,2527,9923,7677,2194
+,10165,4366,9659,12420,8552,6420,7568
+,8034,2970,12967,10700,10148,11192,7981
-,2619,7804,3217,10308,9316,1150,2362
+,7181,4189,3176,381,10301,9044,2391
+,1253,12469,12107,6284,1283,2641,5722
-,3219,5108,235,9479,6934,7147,4298
+,3204,12904,5960,4760,11899,7035,10527
+,7337,5534,2835,2478,10955,2028,11586
-,8208,2420,4494,126,1271,9894,3117
+,6894,7099,8632,850,1479,7210,6899
+,11265,8896,1531,9733,8863,10836,2667
-,12104,556,4406,7610,5967,8868,10897
+,12677,6192,4060,7073,4874,12478,3083
+,1896,10901,7962,1671,7379,11514,9582
-,6378,9402,4312,2040,1553,11376,8158
+,12146,5676,4208,8981,4935,4796,3338
+,5686,7197,7091,1630,6003,7527,2476
-,5026,10828,3326,4206,5811,61,5985
+,6213,2889,7915,10421,12294,11951,4276
+,454,2984,1400,3374,3236,10687,1528
-,10608,1488,8790,3383,1815,498,6168
+,7582,10168,6365,1821,2341,8287,3222
+,4699,4244,11067,3554,3223,2068,7243
-,1896,10901,7962,1671,7379,11514,9582
+,9119,3415,3658,740,11378,3336,9464
+,743,9873,9949,5944,5979,9940,9332
-,9841,3433,5363,4641,616,5534,3860
+,6044,4989,1884,81,8688,9851,10071
+,9387,7941,12797,4146,5265,3170,11777
-,2165,9477,7277,7698,806,6429,4188
+,11795,3075,5285,122,3910,11659,8293
+,740,12896,11857,9735,8864,1409,1421
-,7958,1354,9628,8042,3237,3894,4336
+,8737,1352,7487,5798,11241,4396,2945
+,804,9952,3004,12045,617,1103,167
-,1168,495,3413,4219,9917,7727,7279
+,8523,7925,4772,5692,10458,7807,8428
+,7048,10622,8295,6418,9013,12438,5750
-,8219,9673,10737,5775,7028,3110,5074
+,4985,1962,9001,10017,9035,10222,10433
+,9782,2574,3006,7674,11956,4458,10246
-,478,1450,8184,9671,3283,7754,4597
+,2237,12148,9179,1454,3416,11551,10965
+,6588,11620,9968,7704,1345,904,6232
-,5718,6078,2024,219,4183,8808,8854
+,2032,2385,11260,6954,10417,9685,4813
+,8855,6975,8936,4381,3577,5543,4186
-,7916,8406,8641,1426,2747,8822,4550
+,11122,7609,602,12934,11669,1924,6483
+,5972,5552,5910,8261,3501,10993,5605
-,9120,2893,12459,9322,5373,4459,6358
+,7005,93,7815,6272,9104,12478,3278
+,5350,9660,4004,12375,4308,6352,11731
-,3421,2073,2137,8320,12597,3656,285
+,10764,1064,6555,4038,9820,9002,10323
+,3436,9071,9451,6954,11606,9735,2937
-,6156,12623,10725,516,8849,6280,8428
+,2389,12778,7850,3082,2885,122,473
+,6067,4389,6659,11350,6496,12009,10124
-,11349,9181,6412,3293,11032,6175,12283
+,8662,2926,7939,9727,2157,9334,4716
+,8502,4389,4704,4316,9774,1898,11545
-,3096,960,1309,12326,481,115,2674
+,6583,1586,4027,10450,2165,10528,12785
+,9427,10120,8558,9420,3796,6138,1084
-,8653,2348,5934,3800,764,8404,3296
+,5901,6519,8523,12788,10129,4024,10394
+,11922,5570,4257,3091,12490,10380,5944
-,4852,12996,1970,7807,4434,165,1558
+,8993,7067,43,2604,10673,5357,5947
+,8282,8158,5931,7395,10343,6326,4831
-,1134,5293,1117,12840,2515,2651,754
+,4271,11970,2881,5263,8209,7697,2729
+,8958,12058,4832,9309,6712,5287,3883
-,10109,10245,9834,10431,10285,9344,11599
+,7917,854,10262,2980,2638,11737,6276
+,2402,12711,3549,10886,6015,9792,6409
-,11968,453,3206,10088,12937,7951,8282
+,5287,5662,11892,10424,9715,7423,9071
+,190,2212,1202,1526,795,7898,3063
-,8899,7110,3703,8008,3124,11675,9478
+,8317,2419,4990,849,6161,11802,259
+,4384,8413,11508,9185,9539,10893,1371
-,12831,7228,5053,4452,2613,10388,8508
