OP,A1,A2,A3,A4,A5,A6,A7
-,2336,1040,8683,10959,8101,9775,6217
+,2700,651,1203,2882,9579,2287,7653
+,5092,4367,5422,9780,4172,10055,8927
-,9889,8224,2188,5675,12321,7134,9443
+,10947,460,12638,7902,11013,10482,3459
+,1345,12057,5406,4012,7041,3180,11750
-,8190,7749,1903,6197,928,7087,2801
+,12919,11845,10313,4342,4384,5496,7123
+,3261,12037,5963,9427,11074,8566,10392
-,6750,6236,3498,3960,11083,5069,7096
+,12452,320,12060,6738,239,5360,11923
+,3529,9570,7087,1477,9833,2874,4916
-,5665,11724,2547,6146,1727,7012,9063
+,372,10830,10856,2332,12304,12805,3290
+,9628,7653,3590,505,3932,12659,11924
-,4150,4040,2413,7559,6778,5130,3359
+,1467,651,3161,8691,5777,323,7796
+,7033,1645,11673,2539,7570,50,8152
-,8295,6950,5123,11618,2684,8116,7512
+,4620,586,12486,12216,8751,8205,9383
+,7191,7538,10867,5209,2222,4362,5888
-,10773,1298,2224,461,5733,9369,1420
+,4135,3356,10657,6009,6377,2394,9346
+,12386,1724,1455,12028,11223,9803,10362
-,9463,4735,11291,2761,11443,4547,2998
+,10412,924,6734,6460,12447,9252,4149
+,324,11853,3430,5232,5786,5028,1866
-,2597,5328,4421,9007,7963,7145,6728
+,2064,6720,5050,11602,2161,455,8066
+,987,5940,3114,12553,5156,8906,4108
-,3108,7718,11228,971,6830,12837,753
+,4922,1336,1916,5423,2710,7718,10425
+,10033,4297,1225,12840,1250,6778,10725
-,3730,7867,11105,9399,12736,1245,8164
+,2640,3330,12732,11915,4295,7377,8514
+,9784,291,3103,923,11901,7801,9818
-,9510,10712,9620,6812,1245,1975,5398
+,192,273,9508,7353,5863,4231,9058
+,10937,2431,579,9531,3539,1612,3482
-,9084,7185,3700,10790,8916,428,212
+,2669,4514,11299,4898,8767,4250,12814
+,187,11932,5062,3984,9562,8945,8297
-,10092,11644,9519,4098,7213,385,11095
+,10217,12234,10003,6898,6022,5088,8363
+,476,9556,8443,6401,1537,7024,10149
-,9184,975,9300,12497,1094,4899,5931
+,11379,5080,9004,6565,6089,3654,7359
+,6717,9200,1832,4866,5357,3627,9686
-,11513,10245,9051,3783,6677,4174,10820
+,9401,7564,4482,395,126,7272,10696
+,5572,1227,2180,5157,11361,3233,10531
-,8228,9377,10815,4362,4727,12028,3937
+,5581,5445,7973,2418,9929,113,8268
+,12951,6110,9288,11068,11445,12030,8047
-,741,10589,7312,4843,11371,8909,866
+,12564,5849,9458,8174,9993,42,10141
+,5417,9880,10295,8561,7433,10868,6600
-,3908,1383,4595,9803,12893,785,6053
+,1186,1949,12175,4886,4984,8865,648
+,7398,10538,1975,11440,2492,11925,1022
-,10090,6091,9366,6479,11442,8665,10806
+,10953,5337,1075,10050,1786,3052,9008
+,6476,12397,12508,10242,10430,9432,12745
-,9749,1810,1008,11790,758,12000,975
+,2638,6487,11322,2232,4380,1225,5810
+,8920,6803,6986,1163,10189,11230,6935
-,885,8742,3881,4276,3182,1646,7039
+,7419,11697,2172,12746,7185,644,12878
+,1127,7767,10840,9087,5738,6297,12036
-,5973,6553,12050,7910,4380,3317,229
+,2114,3086,10542,3074,11452,301,5288
+,6087,3353,11657,2994,5559,6679,3665
-,1282,548,6842,6781,2754,11557,8768
+,7960,3198,6095,7791,4192,7364,4840
+,8292,7351,6792,12783,1269,8998,11356
-,7865,1626,1184,5170,4059,7859,3972
+,4293,2513,7569,4722,10693,10521,10215
+,3531,9882,232,12142,1235,2928,10450
-,7245,2303,3781,1020,5923,10650,9046
+,4492,3906,11628,5973,5803,10233,3072
+,9285,1446,2075,1958,2182,11723,10160
-,3493,10084,4349,2063,2942,10520,2294
+,11619,8097,12605,4690,8303,12058,3321
+,12579,7315,4063,10788,9077,12422,9348
-,9505,11021,10327,6059,10018,8758,11199
+,4752,10090,10028,2021,12699,6571,10142
+,9429,3945,4319,6643,10968,10744,3654
-,1170,8866,6015,9800,2874,7771,9529
+,801,1364,5405,8514,5460,8886,7772
+,451,2184,2685,1680,6077,10038,2750
-,3511,6496,6131,7880,12650,9613,200
+,5275,2618,12219,11525,9046,7452,7620
+,6526,11384,2339,871,6032,11036,9656
-,6407,8992,1946,12734,10748,5928,8041
+,10480,3885,8230,6775,8285,10340,785
+,3872,9007,10834,7743,11203,8330,1294
-,9825,12292,11296,9789,9785,10059,12132
+,5053,817,67,11828,10068,12028,10730
+,3910,3678,7291,10118,5036,8323,6761
-,1661,11420,12416,7450,5108,7511,531
+,7955,10717,3678,1606,7866,4739,3523
+,6150,10859,1954,10154,8232,2527,7633
-,211,4329,749,6124,1945,7539,9890
+,10801,913,1442,1486,11924,2704,7883
+,9267,11014,7969,794,4590,1337,7210
-,10375,12745,6279,11304,9795,5501,6332
+,12062,7967,9299,5454,11361,4610,4735
+,10506,11772,6564,6582,3863,11229,5097
-,10305,7784,10280,10533,5983,10371,11689
+,12668,10594,2870,12727,9353,7747,2553
+,8860,11996,3441,12763,9556,8244,6750
-,11058,6381,6757,2413,8204,9720,2761
+,9852,8042,3321,643,1958,6363,2827
+,9202,1077,2304,10297,9179,4393,388
-,3917,8649,10757,2063,12869,169,11266
+,9383,8050,4222,10206,7448,151,8734
+,12605,2920,12158,3302,3182,3613,2510
-,10254,12808,10352,12910,2502,1494,5973
+,12803,6673,4886,1583,2846,12705,9945
+,9768,5864,9796,5203,8801,6300,5387
-,7938,6198,1591,5748,2381,1947,11160
+,12231,5242,8081,7540,8743,3427,8903
+,3959,3457,7952,1962,11080,7569,10718
-,9784,291,3103,923,11901,7801,9818
+,11812,2936,10141,1211,4364,8831,4277
+,1557,2915,12979,2034,6181,9076,3409
-,475,3826,3724,6187,3697,6661,838
+,3986,1964,8224,7074,7683,6217,1930
+,1556,6991,5250,2432,7301,9935,2870
-,7043,4792,6618,8493,6973,11420,4350
+,31,4748,8790,1156,10246,264,4812
+,9923,7372,12471,12679,7947,7458,809
-,8437,7801,5221,7345,6842,4360,877
+,3538,6417,4343,3654,8543,6564,12845
+,10619,2268,4525,4031,6803,4472,12869
-,10813,3235,6061,5581,7403,8629,10964
+,462,5153,584,1360,10244,5121,1981
+,2286,6004,9014,12147,4959,7223,9670
-,10531,10334,5567,6307,1208,10892,12375
+,3411,2809,2289,5046,2423,5697,2603
+,10963,7529,7336,4962,1809,3608,273
-,5413,3563,4663,1803,6294,2554,943
+,3697,10608,3847,10879,1411,3323,9092
+,814,12813,12022,472,3681,9640,7206
-,11096,5047,7548,4385,5701,10153,9076
+,11748,5060,166,2069,7631,8586,10578
+,223,12170,1143,3737,6672,7002,2199
-,1088,7346,9315,9093,1072,6101,10025
+,3642,10954,10790,1505,8673,4349,12512
+,7123,2202,10047,7008,2838,5893,7132
-,10213,1442,3835,2931,7277,1984,1381
+,12693,5112,5091,7631,5290,3518,5925
+,4532,3943,6919,578,5833,6493,5134
-,3252,7373,1064,2253,10490,11432,7134
+,2344,9597,10753,980,5870,5275,10978
+,7370,3226,5166,4933,10745,4286,5535
-,7630,810,1609,1812,1387,6863,11243
+,9490,3820,1871,6892,2356,11203,1278
+,9149,986,7776,9544,1295,11942,2479
-,4944,1470,249,2786,10581,10217,1075
+,10546,3352,10104,6953,9791,9207,11335
+,9783,6933,5306,6618,7831,6709,4064
-,831,1502,2994,3295,12738,4460,8805
+,12683,10403,12132,9433,1172,11091,2474
+,7021,12724,11662,10699,9420,7863,1167
-,6100,1920,5353,10504,12398,9677,5814
+,2668,12270,9982,12113,12010,9237,11140
+,4706,11227,4570,576,2015,8764,12256
-,11536,12690,1851,10671,8078,9729,12254
+,2182,2320,6700,12380,7630,5539,905
+,2050,4477,11849,5815,189,10523,1607
-,8752,9114,10931,11929,10806,5439,670
+,3925,5335,4061,8859,3939,5721,589
+,10113,8662,6924,12487,3873,6397,12158
-,10464,7170,10611,11406,5589,4278,1783
+,12819,10238,4011,1615,4069,4449,1531
+,8270,10807,6550,11378,6831,7604,9218
-,10265,10638,7920,386,9633,4513,6859
+,374,5367,10955,6652,7082,4564,212
+,1750,12470,1503,5062,1262,3061,10405
-,4174,12496,5658,10110,3681,6738,7939
+,1842,6687,6684,4830,12670,4528,10377
+,11187,4992,5481,8683,12522,1747,4727
-,1415,8447,12779,11725,12445,0,4678
+,3826,6203,9258,593,6353,1770,4833
+,10713,2492,147,9311,298,8417,10851
-,6301,11758,3833,5027,581,12298,10964
+,23,8266,12048,2452,12382,12119,4484
+,11406,4801,3343,10593,5884,361,3597
-,9585,8194,1960,8040,5306,1077,10181
+,11499,9481,2809,5314,4436,3933,10395
+,4640,10926,193,3937,1054,4266,10252
-,12557,2319,9299,7162,4061,1751,9
+,7504,3282,9524,10806,11140,8910,6949
+,7122,965,2979,9347,4271,6977,12541
-,5078,8903,3706,10790,4602,8510,11620
+,8426,7707,9383,3960,4829,10371,7008
+,4918,9193,266,11858,8160,981,2047
-,11275,4438,1172,12076,6987,5723,11563
+,1899,6343,7402,12463,1577,3383,11719
+,8262,8380,5899,9205,3278,3712,8606
-,10424,4750,1903,8855,5619,12107,3648
+,4518,3935,9471,5235,3420,8736,9063
+,4478,12591,7923,1861,6826,9739,12778
-,6966,12232,2930,6786,1093,11371,4459
+,1110,1677,4962,9556,3509,10213,7423
+,2125,479,1191,6939,11510,5110,11580
-,8130,8663,2690,6539,7836,456,7315
+,768,2644,5694,3192,8735,10629,11301
+,5925,10092,4347,7336,9967,3038,6923
-,1590,11997,10019,334,6493,8510,6788
+,8623,12713,9,466,12127,1645,11319
+,6218,12039,992,11389,3906,3288,1474
-,1026,6905,9837,4757,1580,10159,7185
+,4337,10447,8795,1889,3779,6118,3050
+,7541,4404,2432,4658,1577,8293,10534
-,427,2451,4749,12535,908,46,3601
+,10508,11781,9631,12416,4207,12500,3711
+,6893,2547,4368,1492,8668,8206,6433
-,1334,1687,11275,11357,3827,1491,3671
+,8051,9589,941,570,4387,5824,2715
+,1347,11525,2937,12060,440,10829,6133
-,6868,5049,4670,8934,10880,8047,6503
+,6015,7324,2982,6106,10848,8089,3834
+,5956,11828,8906,3759,9734,7277,3325
-,11318,9955,7167,660,9048,3741,12801
+,7413,12877,12861,1900,10424,885,3624
+,8542,8457,12939,5295,2278,10531,4342
-,1634,5477,3728,4003,10503,9041,9217
+,10876,9246,4689,313,3718,3620,10526
+,6698,11804,288,7086,10226,10359,7548
-,10677,5902,6690,12837,1629,5441,4545
+,4155,12196,6189,8876,8217,1710,9554
+,5001,4719,11651,7178,8870,4865,1239
-,11218,9903,8820,11169,12062,8245,10313
+,7107,3502,9531,12686,9999,2830,6972
+,4156,10213,4156,4285,5377,1460,3913
-,9494,3572,11852,1521,6649,10453,12069
+,6823,2823,9367,12152,11328,5798,12342
+,10757,8793,4455,295,6182,2257,4801
-,9724,4099,534,2029,10627,6928,10776
+,1625,1795,3211,4065,908,6215,5943
+,8957,12939,9858,6671,3292,7659,4764
-,7021,12724,11662,10699,9420,7863,1167
+,1562,4280,710,2905,12256,11975,2511
+,12654,9840,6538,4017,11946,11484,5303
-,862,2300,3366,6322,9640,10848,3481
+,10702,2507,3840,9655,5027,10058,167
+,2508,12111,3656,3300,6929,4216,6844
-,9678,12122,6594,9171,9015,5986,1137
+,9904,3061,7923,6027,1719,4784,4869
+,9920,2760,9271,5285,2454,7145,9007
-,1875,339,8853,9414,7720,2261,3771
+,5490,6386,3788,4400,11199,8701,4688
+,6384,8964,7533,6417,5156,5793,11360
-,3109,11631,7001,11793,12935,7818,5818
+,713,64,1381,11486,4399,1006,3331
+,5805,9017,1763,5000,4910,10783,2441
-,5291,6618,6540,2082,3691,6561,5147
+,10687,418,11936,10018,1174,5701,572
+,9486,12142,543,10511,11120,8697,5984
-,3207,931,8855,6967,9719,8087,7303
+,12070,7832,2713,7641,11549,1327,6295
+,7676,6886,11634,911,8468,2961,10080
-,11610,351,7867,8744,1871,11034,12048
+,10176,10128,6768,9178,2190,4775,11936
+,4482,10411,10114,6775,11560,4732,10032
-,7759,7661,2198,6250,10551,11144,6481
+,8452,8173,11590,8855,71,11576,4840
+,2661,1790,11566,8377,1556,9223,969
-,11835,1446,9742,4608,4350,6221,8345
+,5669,1172,12045,8974,5905,5380,12978
+,10766,12643,657,2521,7938,11744,9458
-,11767,10869,2606,8012,5872,12797,3392
+,6825,10178,10455,9086,12789,5465,8595
+,2563,2434,8635,10941,6167,4969,2613
-,12730,1923,3315,12937,9117,12871,4607
+,11637,97,9927,3024,11115,7033,8827
+,3115,356,7140,11114,1332,7884,6515
-,12987,7778,7698,12472,1591,8067,11720
+,2227,10602,11362,11168,7988,12593,1629
+,5313,3039,1088,205,6321,4111,5864
-,11874,3128,1857,12725,9433,9135,9689
+,12381,8890,821,8965,2434,7107,9935
+,10100,2114,1667,11148,9369,4406,2917
-,5630,12299,10909,968,3176,6275,5247
+,4184,7460,3072,7920,3035,6632,10857
+,4361,1381,2205,2368,2260,7327,5905
-,3802,2998,11774,4750,8579,6128,12984
+,3198,5255,3867,2709,8837,2665,6906
+,2021,4774,3323,1304,597,2239,8324
-,4337,10447,8795,1889,3779,6118,3050
+,1252,3304,8793,5796,2432,387,2742
+,7608,190,3954,9274,5463,834,2003
-,6327,8353,6886,6673,8175,1737,1721
+,7725,1984,9364,3749,4179,8805,9964
+,12770,6309,3265,1250,12000,11454,5859
-,2898,2101,10365,3692,1118,10329,4363
+,6073,8226,3713,7967,1690,93,8781
+,784,3209,7767,3884,1642,6395,6576
-,8169,6106,4695,2446,3459,6274,2261
+,2156,2979,1852,7796,7514,962,2208
+,2011,10632,1119,7056,9435,10557,5811
-,4937,7629,12759,11355,720,11948,9275
+,11728,8530,3239,12511,9674,7582,5274
+,1389,11042,6454,8517,11407,10322,12166
-,2306,6979,6613,12484,1097,1892,12610
+,5929,6247,12701,5485,3573,2859,3796
+,10290,4315,10749,11749,5286,4150,402
-,11187,4992,5481,8683,12522,1747,4727
+,6691,9951,12223,12195,1569,657,3601
+,11375,9126,8790,7865,8918,9216,3379
-,9920,2760,9271,5285,2454,7145,9007
+,5926,1048,6149,6390,12810,9933,6092
+,5724,7051,209,10055,2790,752,2271
-,3820,7648,5142,12176,9606,6817,1785
+,3045,8986,6028,719,10138,3471,2003
+,9446,6519,7310,11468,11663,12391,5937
-,5620,259,8922,3969,1238,10168,8312
+,1428,6490,2187,3043,10414,4031,12024
+,8302,9082,11652,10481,5475,8198,11361
-,3039,12715,3970,6815,8785,5414,2229
+,6189,3853,9305,5210,6119,11354,6816
+,12057,5782,735,9420,882,5801,3512
-,901,5018,3768,1029,9220,7344,11864
+,2705,4543,7117,10213,1184,12488,3484
+,3454,6117,1391,8055,5312,414,12086
-,6781,10996,12541,644,6687,12357,7980
+,1230,8712,5541,761,6996,2558,1088
+,7975,3532,12846,8049,7148,2225,5991
-,257,8352,4601,1325,6293,262,5182
+,2773,6248,3627,6285,7478,3447,7714
+,10603,8655,2072,356,156,6747,7106
-,12316,6573,7423,8647,4564,2804,9303
+,10080,84,9302,10007,9022,7397,455
+,6252,10878,9669,3814,12553,11015,9904
-,164,8613,11991,4008,4811,6116,4372
+,9454,2729,7199,4829,10132,4431,5501
+,10850,10833,10769,6969,2974,5391,11245
-,7392,3175,2792,3544,4621,8878,12064
+,10788,308,1079,7344,5450,7239,4477
+,8668,9022,10966,8745,4617,7690,7233
-,11379,5080,9004,6565,6089,3654,7359
+,12914,5043,9692,511,989,5988,8558
+,305,5416,1341,11950,8560,1856,2697
-,10111,1205,9043,10242,9963,5741,12163
+,5321,2717,3606,6353,5788,3370,3570
+,4245,8984,7681,3715,7919,3799,1473
-,3812,11161,7012,1886,12496,11479,4937
+,6108,9317,6071,4958,4096,8939,4203
+,11065,7548,2258,12628,5556,5030,10115
-,320,11487,3371,8351,499,9584,4339
+,9808,9442,10341,5983,9130,9679,3116
+,11553,180,7483,9558,11844,913,12541
-,3786,5982,4655,3215,7605,3053,6453
+,8883,1337,12696,9221,11357,7740,2138
+,9017,741,6161,3249,2926,11998,10691
-,5417,9880,10295,8561,7433,10868,6600
+,4252,4592,6466,10734,6075,2992,7647
+,5585,2439,3304,7227,5407,12533,5364
-,12717,6334,4920,2374,9025,12584,183
+,12056,5884,5847,10103,12165,1141,12396
+,10017,3382,4818,2011,8381,207,5431
-,2958,11094,5964,6245,3350,2830,11461
+,7473,12007,3097,7338,12870,4414,3486
+,11994,10368,1851,5538,2805,6082,9288
-,4986,10409,275,4685,5183,7860,4359
+,11635,9696,11928,9092,6426,10744,11469
+,6706,4748,1206,5095,10053,2547,10106
-,2347,19,10026,12481,6340,893,2674
+,12572,9935,10329,865,10236,3403,3835
+,5847,4763,8111,5465,4534,9850,8641
-,7289,12857,1464,8391,2920,3926,106
+,3648,3484,4980,3875,6372,4342,8990
+,3567,1250,9364,12668,876,10411,5108
-,11666,10144,12546,10529,9744,12530,1968
+,7085,11230,7132,2845,5048,10866,3398
+,3124,9895,9123,3821,10095,10739,6505
-,10657,6727,7093,6476,12520,12285,5833
+,11109,2266,3670,6229,8983,5917,7823
+,10018,1248,5879,4618,3191,6389,6240
-,763,3325,3530,5653,12678,5578,10237
+,2955,6534,7777,1836,1965,12577,8746
+,7242,10647,8043,6268,4759,10248,11446
-,9144,7693,12341,6400,10042,3484,1202
+,366,6244,7006,5673,618,150,3119
+,7866,1398,5521,684,1409,11768,7783
-,1770,8262,8948,11392,5682,8866,2142
+,1835,5026,3948,7934,12467,9054,8178
+,6082,9894,6065,6355,4800,10966,7942
-,5108,10251,641,9891,10571,12578,10284
+,10383,997,9252,3503,3828,301,7396
+,6843,11715,8413,1396,4117,6249,9009
-,12472,1858,8767,12480,477,4641,3905
+,7841,12350,87,5423,2956,1590,3927
+,2261,2505,1679,4184,12844,4189,7420
-,7640,470,12042,8989,2439,3645,12247
+,2236,2688,4970,4112,6182,5580,9870
+,3725,8855,4087,12847,12006,12060,4986
-,3256,6182,3705,6992,1567,12418,817
+,4053,11019,7545,2522,6042,5458,1295
+,12953,893,2588,11346,245,824,11303
-,8982,11392,572,10476,12774,10671,1600
+,12663,6153,3257,2435,11907,12662,300
+,3669,10716,3910,5133,10618,10462,8587
-,5369,4369,12441,7469,3974,6250,9492
+,8666,2119,12622,3421,7778,2361,11047
+,12678,11692,70,5069,12923,9736,12992
-,6342,6555,11785,2493,1538,10272,9771
+,1660,4868,11568,7928,5130,5765,1337
+,1995,2156,6774,342,4261,7001,5396
-,3674,12438,752,3846,10254,10977,5075
+,5446,1203,12926,954,2201,9495,3136
+,3893,5679,1191,1583,7751,7625,12505
-,8478,9343,1020,9886,12177,3201,9545
+,7832,2457,752,6315,786,11041,3786
+,6609,11143,3617,4379,12562,11743,7156
-,8310,12015,1623,5973,7958,7741,6101
+,1025,4216,12688,12717,6112,5090,2485
+,10178,11019,8557,1324,3350,1610,11399
-,5805,9017,1763,5000,4910,10783,2441
+,215,420,8988,4163,11862,888,7035
+,10573,8913,196,3346,11148,3609,7363
-,4239,1310,9179,1671,2378,4238,3754
+,10009,11333,6336,5382,3744,4117,6779
+,6171,12135,12638,12040,11797,680,5338
-,12081,10931,7235,12063,6669,737,80
+,1825,7732,4752,4425,5730,3864,1504
+,12975,3601,3506,6549,5744,1380,113
-,2395,11037,2697,8569,11725,11107,8449
+,7064,9953,9919,3649,11894,10025,6497
+,5154,3949,12093,3558,11665,7608,8457
-,12105,864,9221,9042,8173,12299,5311
+,10162,9223,12177,5126,129,11844,4880
+,2082,3118,2543,12369,755,12038,2992
-,11635,9696,11928,9092,6426,10744,11469
+,3850,8891,2405,3992,5149,7081,9200
+,12283,8488,10220,12015,1800,9968,6924
-,2136,11704,12253,695,11345,2054,9320
+,11081,5989,3537,2069,5214,8830,2782
+,7113,11797,12726,3602,5562,12950,10284
-,6233,5438,11661,496,11874,1839,4193
+,9654,789,5236,44,2640,7754,6955
+,6248,12022,11255,7694,9612,4625,7852
-,9320,7492,11375,11283,1729,7727,12441
+,7763,7787,2428,3533,12050,1544,10039
+,1630,2647,5109,3696,7227,6134,7958
-,6290,10463,12675,6430,7455,2296,11522
+,4313,8468,10829,12697,5953,7501,8734
+,6025,5842,8121,9256,7677,3819,11100
-,2455,8958,12867,3331,2812,1906,5671
+,8072,4560,8442,1158,11351,2263,8778
+,8813,12806,11294,4642,6580,12575,12286
-,4922,1336,1916,5423,2710,7718,10425
+,2646,776,9720,1861,9987,8695,9031
+,5405,12931,7464,2539,7552,665,10979
-,1198,470,756,537,7301,11042,9285
+,5286,6671,409,10388,1615,11731,4601
+,6528,6061,2488,3416,12705,11321,11081
-,1036,1438,11308,11895,3029,6052,8318
+,5904,10325,7694,397,504,8887,8326
+,10636,6165,12198,3537,5820,12042,1513
-,10687,418,11936,10018,1174,5701,572
+,12161,5119,2332,3184,611,5090,12063
+,9755,8376,7151,10041,10037,4597,9033
-,3009,7167,10544,426,6629,3968,12670
+,2757,11545,4200,8498,9943,11937,5691
+,5693,8458,12112,3143,7194,7957,3507
-,12192,3942,5095,12309,7612,5246,4539
+,6916,8951,6891,12027,9246,12592,10283
+,260,10806,2654,8599,2432,283,8237
-,254,9075,861,11608,11085,11403,5310
+,10951,11785,10053,10758,1865,5541,9094
+,3308,10769,12173,7632,9787,10024,10686
-,9064,3489,9461,9671,5742,10015,7471
+,5684,8053,11962,8937,12967,8127,2468
+,8444,8032,9696,8049,10830,5692,6728
-,10246,8699,1382,11274,12590,2930,1902
+,2328,4554,9036,9934,491,4345,141
+,8502,6096,11591,1417,2953,104,1158
-,9937,4106,6547,12670,8673,7780,10614
+,6552,9014,6041,8722,4761,10557,3165
+,11183,2977,8294,5027,12730,1389,755
-,12812,11822,606,9493,7908,9886,461
+,4978,2827,8021,12775,605,3748,8046
+,2828,6249,11769,3181,7123,8554,7975
-,6175,10551,8199,5486,3402,5872,4495
+,2600,9751,9112,12035,660,10676,8951
+,1029,6073,2820,11093,11160,11905,6205
-,8275,193,12192,5266,8778,4707,7948
+,5504,9496,10440,9291,6214,12824,7049
+,2163,2282,9477,11156,12327,1019,12521
-,7855,1962,3493,2091,6344,1387,12914
+,1463,11396,10053,3184,11370,7681,12431
+,277,2407,12231,474,2843,11873,2878
-,546,75,4331,5542,11416,6208,12451
+,1933,1936,8606,11247,10643,11735,968
+,4839,9380,3556,9714,6151,7617,12945
-,6941,8831,12762,3684,1410,3489,3752
+,7116,9438,11221,8701,8237,6219,9092
+,12322,6468,2379,11238,417,12839,5821
-,10449,6734,11064,5950,7777,9464,7212
+,7271,12555,5763,10477,12524,7160,6275
+,12209,1843,8245,9379,93,9642,8810
-,12843,4038,8844,9518,11148,6435,8261
+,6434,7491,5041,9806,12428,8131,6281
+,11547,6953,6108,4386,3521,6666,4328
-,7382,9795,6649,1516,10630,3080,1602
+,6295,10388,7295,6668,138,12998,5690
+,3962,7489,7094,4871,11140,8212,3764
-,9819,10478,1053,1198,6998,3307,11661
+,12327,2696,11236,4892,11931,6598,12252
+,3276,12925,6441,9104,4242,12339,7706
-,8557,5066,1407,3399,9916,2366,7043
+,2567,8337,12639,8656,6944,7717,6548
+,6622,6144,9709,12973,9133,4688,8686
-,3743,7500,5702,5562,12431,4490,9224
+,7434,6497,10951,9119,7119,5805,3930
+,1478,12228,4340,2399,8099,2225,5792
-,12222,3063,10474,2136,5664,1352,778
+,6387,2421,2460,7346,6581,806,11985
+,6197,2337,9727,10579,7143,12555,1687
-,6145,8288,1545,10094,5478,3273,322
+,10200,8758,3345,65,10268,11243,5628
+,3472,3994,8565,7951,8550,5202,4187
-,9312,6240,10406,6731,1333,11217,12853
+,7943,5410,1424,6256,12292,3384,1998
+,10899,9095,9159,7293,1434,12395,1471
-,7858,1476,7311,657,1192,12331,6045
+,11738,12221,3697,950,520,3145,12505
+,9365,1120,6982,7441,495,11267,2187
-,2407,8427,2995,3752,1006,2058,1542
+,3775,3178,5333,10563,4500,5794,2502
+,2746,7681,5427,1178,7456,11191,6910
-,12228,3523,3911,11478,3531,9861,12291
+,2654,10771,6747,1560,6444,6115,1833
+,8953,5406,5525,8082,11015,9372,3200
-,7669,7766,4346,9897,7749,7584,7308
+,2481,8284,1178,2279,5854,5093,7675
+,368,9921,8362,3060,3947,3676,2413
-,10595,185,7559,10834,8846,7475,4099
+,4539,10837,9574,9366,4405,12117,5430
+,6606,10758,5095,9176,6872,4178,9971
-,9433,480,4779,7489,9210,638,7874
+,3158,1861,9452,4157,6359,4588,8633
+,11632,6567,7247,2909,6813,9891,1457
-,4600,2082,7241,1511,682,1084,8498
+,7324,9792,12695,5343,9288,6690,5936
+,2086,8820,2996,5338,12673,7712,7541
-,7972,8306,8998,6048,9507,6883,5675
+,9172,5135,7366,1542,1824,7917,10471
+,11756,8886,2153,5690,11172,2610,9383
-,6717,9200,1832,4866,5357,3627,9686
+,5860,12755,475,846,11303,8788,7136
+,8506,4382,11188,10252,1445,8419,11855
-,10801,913,1442,1486,11924,2704,7883
+,12746,6108,7377,95,9797,11326,1769
+,2402,5112,7592,2800,4281,9086,4818
-,2503,5515,4438,11836,2685,11003,6388
+,4369,7325,349,1404,5649,1311,8443
+,1690,4050,10625,7707,8156,10118,4314
